trip_month,pickup_borough,dropoff_borough,trip_count,avg_trip_distance,avg_total_amount,total_revenue
2018-03-01 00:00:00,EWR,Brooklyn,2,17.61,90.53,181.06
2018-07-01 00:00:00,Bronx,EWR,4,25.98,105.19,420.74
2018-01-01 00:00:00,N/A,Unknown,4,4.38,75.81,303.22
2018-02-01 00:00:00,Bronx,EWR,2,27.95,134.05,268.1
2015-11-01 00:00:00,EWR,N/A,3,19.99,47.97,143.91
2017-02-01 00:00:00,Staten Island,Queens,2,30.44,105.35,210.7
2017-12-01 00:00:00,Bronx,Staten Island,1,35.59,128.94,128.94
2018-06-01 00:00:00,Bronx,Staten Island,3,26.6,100.49,301.48
2015-11-01 00:00:00,Staten Island,Bronx,1,25.73,86.92,86.92
2015-11-01 00:00:00,EWR,Staten Island,1,13.94,52.4,52.4
2016-06-01 00:00:00,Staten Island,EWR,1,14.53,176.3,176.3
2017-05-01 00:00:00,EWR,Brooklyn,1,23.8,101.75,101.75
2015-05-01 00:00:00,Staten Island,Unknown,2,0.13,47.84,95.68
2017-03-01 00:00:00,Staten Island,Bronx,1,30.5,98.16,98.16
2014-06-01 00:00:00,Bronx,Staten Island,2,40.41,134.0,267.99
2014-01-01 00:00:00,Staten Island,Bronx,1,24.3,99.66,99.66
2014-01-01 00:00:00,Queens,Manhattan,363532,11.81,45.4,16503697.17
2014-01-01 00:00:00,Bronx,Queens,302,10.03,37.91,11450.12
2014-02-01 00:00:00,Queens,N/A,5720,18.32,85.32,488020.87
2014-02-01 00:00:00,Queens,Staten Island,439,26.46,88.12,38683.31
2014-02-01 00:00:00,Bronx,Unknown,18,1.22,11.49,206.74
2014-03-01 00:00:00,Queens,Brooklyn,77649,12.21,41.81,3246349.42
2014-04-01 00:00:00,Unknown,Unknown,270198,2.79,14.74,3982464.23
2014-05-01 00:00:00,Bronx,Manhattan,3684,4.22,18.1,66697.4
2014-05-01 00:00:00,Brooklyn,EWR,310,17.41,93.01,28834.54
2014-06-01 00:00:00,Unknown,Manhattan,23344,2.39,13.49,314941.4
2014-07-01 00:00:00,Queens,Manhattan,401263,12.47,47.26,18965323.67
2014-07-01 00:00:00,N/A,Unknown,79,3.8,66.33,5240.03
2014-08-01 00:00:00,Queens,Queens,192693,126.61,21.11,4067782.38
2014-08-01 00:00:00,Unknown,Queens,2888,8.97,34.64,100035.48
2014-09-01 00:00:00,Manhattan,Queens,477381,69.57,40.0,19093172.58
2014-09-01 00:00:00,Unknown,EWR,62,15.34,87.29,5411.72
2014-09-01 00:00:00,N/A,EWR,112,10.54,79.72,8928.53
2014-10-01 00:00:00,Manhattan,Manhattan,11865516,10.96,12.22,145041047.6
2014-10-01 00:00:00,Unknown,Manhattan,22574,2.39,13.83,312168.66
2014-10-01 00:00:00,EWR,N/A,11,7.61,34.47,379.2
2014-11-01 00:00:00,N/A,Manhattan,751,4.35,19.96,14991.21
2014-11-01 00:00:00,Manhattan,EWR,20274,17.31,89.81,1820809.1
2014-12-01 00:00:00,N/A,Bronx,21,5.59,24.57,515.98
2014-12-01 00:00:00,EWR,EWR,293,5.12,71.03,20811.35
2014-12-01 00:00:00,Unknown,Bronx,162,9.7,34.47,5584.21
2014-12-01 00:00:00,Bronx,Unknown,16,12.87,22.13,354.06
2015-01-01 00:00:00,Manhattan,Queens,401906,68.05,37.85,15210134.08
2015-01-01 00:00:00,Brooklyn,Brooklyn,151361,13.04,12.28,1858169.5
2015-01-01 00:00:00,Bronx,Bronx,5041,2.58,12.06,60798.97
2015-01-01 00:00:00,Queens,Unknown,855,8.25,38.38,32816.33
2015-02-01 00:00:00,Unknown,N/A,122,7.5,62.06,7571.89
2015-03-01 00:00:00,Unknown,Manhattan,24755,2.23,13.65,337983.21
2015-03-01 00:00:00,Bronx,N/A,171,8.92,43.4,7421.92
2015-03-01 00:00:00,Queens,Unknown,910,8.15,41.26,37548.25
2015-03-01 00:00:00,EWR,EWR,237,6.44,84.69,20070.44
2015-04-01 00:00:00,Manhattan,Brooklyn,455863,77.2,26.45,12057932.26
2015-04-01 00:00:00,Queens,Queens,176143,50.56,20.39,3590890.56
2015-04-01 00:00:00,Bronx,Queens,316,9.91,38.16,12057.07
2015-05-01 00:00:00,Unknown,N/A,96,7.31,64.78,6219.34
2015-05-01 00:00:00,Bronx,Queens,399,10.02,38.96,15546.49
2015-05-01 00:00:00,Brooklyn,Bronx,591,15.26,51.02,30150.0
2015-05-01 00:00:00,N/A,Queens,106,13.02,49.42,5238.06
2015-05-01 00:00:00,Staten Island,Brooklyn,13,9.09,30.59,397.61
2015-06-01 00:00:00,Manhattan,Bronx,55768,9.49,32.06,1787859.08
2015-06-01 00:00:00,Unknown,Queens,1591,8.34,37.11,59035.9
2015-06-01 00:00:00,Queens,Unknown,881,8.45,41.21,36304.54
2015-06-01 00:00:00,N/A,Bronx,28,12.77,24.62,689.23
2015-07-01 00:00:00,N/A,N/A,3097,5.52,55.2,170953.25
2015-07-01 00:00:00,Queens,Unknown,811,9.09,40.93,33195.58
2015-07-01 00:00:00,Unknown,N/A,136,8.82,71.25,9690.11
2015-08-01 00:00:00,Brooklyn,Brooklyn,120787,71.34,12.77,1542076.99
2015-08-01 00:00:00,Queens,N/A,10737,20.19,91.79,985596.74
2015-08-01 00:00:00,Bronx,Queens,347,9.79,37.63,13058.95
2015-08-01 00:00:00,Queens,Staten Island,863,26.55,89.6,77327.53
2015-08-01 00:00:00,N/A,Queens,99,11.36,43.13,4269.45
2015-09-01 00:00:00,Queens,N/A,9507,20.5,93.82,891903.68
2015-09-01 00:00:00,Queens,Staten Island,723,26.39,89.02,64362.07
2015-09-01 00:00:00,Unknown,Queens,1576,8.32,36.96,58256.18
2015-09-01 00:00:00,Staten Island,Queens,8,24.57,92.99,743.95
2015-10-01 00:00:00,Brooklyn,Queens,13724,8.09,30.51,418668.7
2015-10-01 00:00:00,N/A,Queens,104,13.7,58.53,6087.52
2015-10-01 00:00:00,Staten Island,Manhattan,14,5.73,28.72,402.08
2015-11-01 00:00:00,Queens,Brooklyn,87717,183.7,44.7,3921223.2
2015-11-01 00:00:00,Manhattan,EWR,20117,91.04,92.82,1867177.83
2015-11-01 00:00:00,Brooklyn,EWR,148,18.39,97.43,14419.87
2015-11-01 00:00:00,N/A,EWR,106,9.22,79.95,8474.8
2015-11-01 00:00:00,EWR,EWR,276,5.34,82.87,22871.33
2015-11-01 00:00:00,Unknown,N/A,109,8.42,74.46,8116.49
2015-11-01 00:00:00,Unknown,Staten Island,8,15.29,59.19,473.48
2016-01-01 00:00:00,Unknown,Manhattan,18825,2.22,13.97,263015.58
2016-01-01 00:00:00,Queens,Unknown,797,9.24,40.19,32035.24
2016-01-01 00:00:00,Brooklyn,EWR,89,18.2,93.87,8353.99
2016-01-01 00:00:00,N/A,Unknown,29,1.38,75.68,2194.74
2016-02-01 00:00:00,N/A,N/A,3208,5.02,50.02,160449.84
2016-02-01 00:00:00,Brooklyn,Unknown,70,3.57,19.87,1390.69
2016-02-01 00:00:00,Unknown,EWR,59,13.6,95.27,5621.03
2016-02-01 00:00:00,N/A,Staten Island,4,4.9,18.7,74.79
2016-02-01 00:00:00,EWR,Queens,3,25.5,121.13,363.39
2016-03-01 00:00:00,Queens,Brooklyn,88840,12.77,45.0,3998150.23
2016-03-01 00:00:00,Manhattan,Brooklyn,406123,6.04,26.84,10900392.67
2016-03-01 00:00:00,Unknown,Manhattan,20317,2.23,14.15,287582.64
2016-04-01 00:00:00,Manhattan,N/A,11599,13.28,77.58,899894.02
2016-04-01 00:00:00,Bronx,Manhattan,3261,3.96,17.78,57977.08
2016-04-01 00:00:00,Manhattan,Staten Island,1740,18.91,78.71,136962.64
2016-04-01 00:00:00,Brooklyn,Bronx,496,15.52,51.82,25702.93
2016-04-01 00:00:00,N/A,Bronx,19,26.64,45.77,869.61
2016-04-01 00:00:00,Staten Island,Manhattan,11,11.5,51.21,563.26
2016-05-01 00:00:00,Queens,Bronx,11158,15.02,52.85,589756.08
2016-05-01 00:00:00,Bronx,Queens,311,11.02,43.58,13552.51
2016-05-01 00:00:00,EWR,EWR,256,5.97,78.27,20036.08
2016-06-01 00:00:00,Manhattan,Brooklyn,358685,6.06,27.3,9790773.02
2016-06-01 00:00:00,Queens,EWR,530,31.96,141.01,74734.84
2016-06-01 00:00:00,Bronx,Brooklyn,98,15.66,54.69,5359.41
2016-06-01 00:00:00,Staten Island,Staten Island,585,2.93,17.51,10242.44
2016-08-01 00:00:00,Brooklyn,Bronx,414,15.72,53.36,22090.01
2016-09-01 00:00:00,Queens,N/A,9199,20.74,94.1,865653.33
2016-09-01 00:00:00,Queens,Staten Island,679,26.86,90.84,61677.24
2016-10-01 00:00:00,Brooklyn,Queens,11358,8.22,31.1,353219.57
2016-10-01 00:00:00,Queens,Bronx,8953,15.29,53.61,479930.43
2016-10-01 00:00:00,EWR,Queens,3,32.78,131.33,393.98
2016-10-01 00:00:00,N/A,Bronx,19,6.96,30.19,573.61
2016-11-01 00:00:00,Staten Island,Manhattan,17,10.16,39.58,672.78
2016-12-01 00:00:00,Brooklyn,Queens,9388,8.33,31.68,297409.29
2016-12-01 00:00:00,Unknown,Queens,1479,6.92,38.32,56675.23
2016-12-01 00:00:00,N/A,Queens,65,13.47,53.09,3450.53
2017-01-01 00:00:00,Manhattan,EWR,14378,17.48,93.32,1341819.57
2017-01-01 00:00:00,Queens,EWR,447,33.54,141.82,63393.43
2017-01-01 00:00:00,N/A,Bronx,25,7.34,32.8,819.94
2017-02-01 00:00:00,Unknown,N/A,67,8.89,84.32,5649.48
2017-03-01 00:00:00,Manhattan,Queens,345568,10.18,42.15,14564887.68
2017-03-01 00:00:00,Brooklyn,Queens,9107,8.06,30.55,278174.56
2017-03-01 00:00:00,Bronx,Bronx,5976,2.7,13.81,82557.02
2017-04-01 00:00:00,Queens,Manhattan,341896,13.29,52.57,17974818.54
2017-04-01 00:00:00,Unknown,Unknown,112265,2.88,15.94,1789050.65
2017-05-01 00:00:00,Manhattan,Brooklyn,295158,6.05,27.73,8185015.31
2017-05-01 00:00:00,Unknown,Manhattan,17305,2.17,15.0,259494.06
2017-05-01 00:00:00,Bronx,Unknown,5,16.48,74.24,371.2
2017-06-01 00:00:00,Manhattan,EWR,18141,17.46,97.56,1769850.29
2017-06-01 00:00:00,Brooklyn,EWR,112,17.96,105.02,11762.51
2017-07-01 00:00:00,Brooklyn,Brooklyn,70999,2.23,12.58,893065.52
2017-07-01 00:00:00,Bronx,Bronx,4135,2.72,13.55,56021.92
2017-07-01 00:00:00,EWR,N/A,14,7.84,42.75,598.47
2017-07-01 00:00:00,N/A,Queens,73,13.86,57.63,4207.29
2017-07-01 00:00:00,Unknown,Brooklyn,668,6.41,28.08,18754.69
2017-09-01 00:00:00,Brooklyn,Manhattan,35096,5.01,23.42,821802.7
2017-09-01 00:00:00,Manhattan,Unknown,2120,2.77,16.33,34619.85
2017-10-01 00:00:00,Queens,Queens,140513,5.45,22.23,3123378.11
2017-10-01 00:00:00,N/A,Queens,69,15.17,53.53,3693.53
2017-10-01 00:00:00,Bronx,N/A,104,13.51,74.94,7793.76
2017-10-01 00:00:00,Unknown,N/A,98,5.51,90.56,8875.21
2017-12-01 00:00:00,Brooklyn,Manhattan,30986,5.11,23.23,719692.12
2017-12-01 00:00:00,N/A,N/A,1626,6.52,70.06,113921.68
2017-12-01 00:00:00,Staten Island,Queens,3,24.34,74.13,222.4
2018-01-01 00:00:00,Brooklyn,N/A,121,15.27,77.58,9387.23
2018-01-01 00:00:00,Brooklyn,Staten Island,60,13.5,55.15,3309.2
2018-01-01 00:00:00,Staten Island,Staten Island,91,2.71,21.1,1920.12
2018-01-01 00:00:00,N/A,Brooklyn,48,6.86,26.9,1290.99
2018-02-01 00:00:00,N/A,Queens,61,11.76,51.74,3155.99
2018-02-01 00:00:00,Brooklyn,Staten Island,43,12.49,55.51,2387.08
2018-02-01 00:00:00,Brooklyn,N/A,94,18.05,85.56,8042.17
2018-02-01 00:00:00,Staten Island,Bronx,1,35.87,113.35,113.35
2018-02-01 00:00:00,Bronx,N/A,95,11.8,69.14,6568.75
2018-02-01 00:00:00,Unknown,EWR,47,13.19,99.41,4672.11
2018-03-01 00:00:00,N/A,Unknown,2,61.3,199.05,398.1
2018-04-01 00:00:00,Manhattan,EWR,15876,17.62,96.95,1539154.28
2018-04-01 00:00:00,Unknown,Unknown,117853,2.83,15.83,1865761.85
2018-04-01 00:00:00,Bronx,Brooklyn,315,18.7,63.1,19875.96
2018-05-01 00:00:00,Staten Island,Staten Island,60,2.68,26.83,1609.97
2018-06-01 00:00:00,Queens,Brooklyn,74767,13.05,46.67,3489538.33
2018-06-01 00:00:00,Staten Island,Staten Island,56,4.86,23.98,1342.73
2018-06-01 00:00:00,Brooklyn,Queens,7762,8.88,33.07,256670.14
2018-06-01 00:00:00,Manhattan,Unknown,3361,2.71,15.93,53547.42
2018-06-01 00:00:00,Bronx,EWR,5,25.79,119.71,598.57
2018-06-01 00:00:00,EWR,N/A,13,15.05,53.67,697.73
2018-07-01 00:00:00,Manhattan,Manhattan,6552884,1.88,12.51,81979006.18
2018-07-01 00:00:00,Brooklyn,Brooklyn,57486,2.38,13.21,759314.11
2018-07-01 00:00:00,Bronx,N/A,92,15.99,76.03,6995.01
2015-05-01 00:00:00,EWR,Brooklyn,3,14.63,61.94,185.81
2015-12-01 00:00:00,N/A,Queens,97,11.64,45.53,4416.45
2015-12-01 00:00:00,Brooklyn,N/A,175,17.42,86.92,15211.43
2015-12-01 00:00:00,Brooklyn,Staten Island,91,14.17,61.48,5594.54
2015-12-01 00:00:00,Staten Island,Queens,8,26.71,190.29,1522.31
2016-11-01 00:00:00,N/A,Brooklyn,59,9.95,50.98,3007.58
2017-03-01 00:00:00,EWR,Queens,3,33.32,131.89,395.68
2017-11-01 00:00:00,Manhattan,EWR,17168,17.59,96.72,1660452.73
2017-11-01 00:00:00,EWR,Manhattan,20,17.57,87.88,1757.68
2014-08-01 00:00:00,Staten Island,Manhattan,27,7.14,27.84,751.69
2014-10-01 00:00:00,EWR,Staten Island,1,18.41,61.5,61.5
2016-06-01 00:00:00,Staten Island,N/A,6,12.53,107.14,642.83
2016-06-01 00:00:00,EWR,Manhattan,9,14.79,72.61,653.46
2017-07-01 00:00:00,EWR,Staten Island,1,14.91,57.3,57.3
2017-09-01 00:00:00,N/A,Unknown,2,1.1,7.8,15.6
2018-04-01 00:00:00,N/A,Bronx,15,36.11,42.25,633.75
2015-01-01 00:00:00,EWR,Unknown,7,0.12,86.67,606.69
2016-01-01 00:00:00,EWR,Unknown,3,0.08,73.65,220.96
2016-08-01 00:00:00,EWR,Manhattan,4,15.14,77.33,309.31
2016-08-01 00:00:00,N/A,Unknown,11,3.54,36.48,401.29
2018-02-01 00:00:00,Bronx,Staten Island,2,32.96,111.96,223.92
2018-06-01 00:00:00,Staten Island,N/A,4,46.3,163.22,652.88
2014-05-01 00:00:00,EWR,Queens,6,30.99,116.9,701.38
2014-06-01 00:00:00,Bronx,EWR,4,20.85,100.96,403.82
2015-02-01 00:00:00,Unknown,Staten Island,3,22.23,86.24,258.71
2015-03-01 00:00:00,Bronx,Staten Island,3,25.76,89.25,267.74
2015-05-01 00:00:00,Unknown,Staten Island,4,22.08,83.91,335.63
2017-12-01 00:00:00,N/A,Staten Island,2,32.86,97.3,194.6
2014-02-01 00:00:00,Staten Island,Queens,7,12.35,46.43,325.01
2015-02-01 00:00:00,Staten Island,Unknown,2,8.18,26.3,52.6
2015-02-01 00:00:00,EWR,Brooklyn,1,27.6,16.1,16.1
2015-04-01 00:00:00,EWR,Manhattan,3,11.63,43.16,129.47
2016-09-01 00:00:00,Staten Island,EWR,1,16.8,72.96,72.96
2017-05-01 00:00:00,EWR,Unknown,1,0.01,66.35,66.35
2018-05-01 00:00:00,Staten Island,N/A,3,29.03,79.4,238.21
2015-07-01 00:00:00,Unknown,Staten Island,2,26.15,98.56,197.11
2017-02-01 00:00:00,Unknown,Staten Island,5,22.44,87.5,437.48
2017-10-01 00:00:00,Unknown,Staten Island,2,13.56,78.31,156.62
2018-06-01 00:00:00,EWR,Staten Island,2,17.3,77.8,155.6
2018-07-01 00:00:00,Bronx,Staten Island,1,34.21,116.08,116.08
2017-06-01 00:00:00,Bronx,Unknown,2,2.4,12.3,24.6
2018-01-01 00:00:00,Staten Island,N/A,1,18.5,0.3,0.3
2015-08-01 00:00:00,EWR,Unknown,1,0.03,92.04,92.04
2016-05-01 00:00:00,Staten Island,Manhattan,9,10.76,39.73,357.56
2016-09-01 00:00:00,EWR,Unknown,1,6.84,80.3,80.3
2017-01-01 00:00:00,EWR,Queens,1,24.3,98.8,98.8
2017-12-01 00:00:00,Bronx,EWR,1,25.82,125.16,125.16
2015-12-01 00:00:00,Bronx,EWR,1,28.1,104.3,104.3
2017-10-01 00:00:00,Bronx,Staten Island,1,25.0,84.08,84.08
2015-07-01 00:00:00,N/A,Staten Island,2,2.69,12.68,25.36
2014-01-01 00:00:00,Bronx,Bronx,3964,2.54,12.2,48355.45
2014-01-01 00:00:00,Manhattan,N/A,15749,10.95,71.66,1128574.14
2014-01-01 00:00:00,Manhattan,Staten Island,1907,18.56,73.93,140989.12
2014-01-01 00:00:00,Unknown,EWR,20,17.31,84.28,1685.51
2014-02-01 00:00:00,Manhattan,EWR,15451,17.14,87.06,1345193.17
2014-02-01 00:00:00,EWR,Manhattan,57,5.14,23.68,1349.93
2014-02-01 00:00:00,N/A,Brooklyn,106,7.59,30.03,3183.3
2014-03-01 00:00:00,N/A,N/A,5505,3.26,34.97,192531.21
2014-03-01 00:00:00,Brooklyn,N/A,337,14.73,78.04,26300.21
2014-03-01 00:00:00,Brooklyn,Staten Island,144,14.58,58.98,8493.43
2014-03-01 00:00:00,N/A,Staten Island,8,11.89,46.83,374.63
2014-04-01 00:00:00,Brooklyn,Manhattan,111722,4.98,21.98,2456101.35
2014-04-01 00:00:00,Bronx,Brooklyn,150,13.46,46.31,6946.04
2014-05-01 00:00:00,Manhattan,Brooklyn,500868,5.93,25.51,12777602.27
2014-05-01 00:00:00,Unknown,EWR,49,17.08,87.0,4263.1
2014-06-01 00:00:00,Manhattan,Manhattan,11214255,2.81,12.03,134937628.81
2014-06-01 00:00:00,Brooklyn,Manhattan,104223,5.05,22.75,2370892.84
2014-06-01 00:00:00,Staten Island,Staten Island,75,5.71,25.29,1896.41
2014-06-01 00:00:00,EWR,Staten Island,2,13.63,61.2,122.4
2014-06-01 00:00:00,EWR,N/A,18,7.85,39.2,705.53
2014-07-01 00:00:00,Brooklyn,Manhattan,89628,5.03,22.39,2007177.23
2014-07-01 00:00:00,Staten Island,Staten Island,94,4.29,21.76,2045.88
2014-07-01 00:00:00,Staten Island,N/A,12,17.16,63.97,767.58
2014-08-01 00:00:00,Queens,Bronx,13245,492.96,51.77,685647.76
2014-08-01 00:00:00,Unknown,Bronx,276,10.53,35.9,9908.5
2014-08-01 00:00:00,Bronx,Unknown,77,6.07,24.82,1910.79
2014-09-01 00:00:00,Manhattan,Bronx,52460,9.7,31.88,1672166.96
2014-09-01 00:00:00,Brooklyn,Unknown,438,4.41,22.12,9689.02
2014-09-01 00:00:00,Bronx,Brooklyn,119,14.29,54.51,6486.92
2014-09-01 00:00:00,Staten Island,Staten Island,58,5.06,21.54,1249.5
2014-09-01 00:00:00,Staten Island,N/A,14,19.73,98.07,1373.03
2014-10-01 00:00:00,Brooklyn,Brooklyn,196079,4.55,12.39,2428830.05
2014-10-01 00:00:00,N/A,Manhattan,852,3.93,20.99,17883.01
2014-10-01 00:00:00,Bronx,Unknown,16,3.6,15.78,252.5
2014-11-01 00:00:00,Brooklyn,Staten Island,90,12.9,54.54,4908.51
2014-11-01 00:00:00,Unknown,N/A,125,9.03,66.07,8259.12
2014-11-01 00:00:00,Brooklyn,N/A,210,17.6,85.48,17951.53
2014-11-01 00:00:00,Staten Island,Manhattan,13,5.94,27.24,354.12
2014-11-01 00:00:00,Bronx,Unknown,13,0.89,6.23,81.0
2014-12-01 00:00:00,Manhattan,EWR,20599,17.47,90.27,1859540.82
2014-12-01 00:00:00,Unknown,Queens,1605,8.46,36.47,58535.22
2014-12-01 00:00:00,Staten Island,Staten Island,93,3.01,15.12,1406.59
2014-12-01 00:00:00,Brooklyn,Unknown,147,4.56,26.79,3938.1
2014-12-01 00:00:00,N/A,Queens,131,11.05,41.91,5490.84
2015-01-01 00:00:00,Manhattan,Bronx,52420,8.91,31.08,1629114.61
2015-01-01 00:00:00,Bronx,Queens,303,10.34,38.45,11650.13
2015-01-01 00:00:00,N/A,Manhattan,670,4.0,20.03,13421.58
2015-01-01 00:00:00,Unknown,EWR,44,16.64,93.17,4099.58
2015-02-01 00:00:00,Manhattan,Brooklyn,419974,62.21,26.48,11118993.76
2015-02-01 00:00:00,Bronx,Brooklyn,114,14.17,48.78,5560.59
2015-02-01 00:00:00,Queens,Unknown,767,8.08,38.64,29633.25
2015-02-01 00:00:00,Brooklyn,EWR,164,17.61,94.04,15422.78
2015-03-01 00:00:00,Manhattan,Brooklyn,440159,7.51,26.49,11660652.09
2015-03-01 00:00:00,Brooklyn,Manhattan,76080,10.95,23.2,1765073.66
2015-03-01 00:00:00,Staten Island,Manhattan,17,9.26,38.01,646.1
2015-03-01 00:00:00,N/A,Unknown,48,1.38,71.65,3439.13
2015-04-01 00:00:00,Brooklyn,Manhattan,77813,47.64,23.29,1811963.3
2015-04-01 00:00:00,Unknown,Manhattan,22365,2.25,13.89,310693.69
2015-04-01 00:00:00,Queens,Bronx,10761,758.34,51.88,558247.06
2015-04-01 00:00:00,Bronx,Bronx,5253,2.54,12.51,65738.95
2015-05-01 00:00:00,Bronx,Bronx,5574,2.57,12.59,70199.0
2015-05-01 00:00:00,Brooklyn,Queens,19331,7.99,29.96,579131.57
2015-05-01 00:00:00,N/A,Bronx,21,10.34,31.28,656.84
2015-06-01 00:00:00,Manhattan,Queens,440293,62.67,41.23,18151872.27
2015-06-01 00:00:00,Unknown,Bronx,125,9.92,36.56,4570.33
2015-06-01 00:00:00,Brooklyn,N/A,195,17.62,89.8,17510.55
2015-06-01 00:00:00,Brooklyn,Staten Island,96,13.48,55.26,5304.78
2015-06-01 00:00:00,N/A,Queens,119,11.53,46.32,5511.88
2015-06-01 00:00:00,EWR,N/A,7,14.23,44.83,313.78
2015-07-01 00:00:00,Brooklyn,Brooklyn,130090,2.36,12.78,1662673.79
2015-07-01 00:00:00,Bronx,Brooklyn,106,14.4,50.14,5315.06
2015-08-01 00:00:00,Manhattan,Brooklyn,369958,40.37,26.6,9840971.36
2015-08-01 00:00:00,Bronx,Bronx,4520,2.64,13.19,59630.62
2015-08-01 00:00:00,Unknown,Brooklyn,1162,6.33,26.75,31079.97
2015-08-01 00:00:00,N/A,Bronx,28,7.35,24.28,679.91
2015-09-01 00:00:00,N/A,N/A,2812,3205.97,58.83,165428.23
2015-09-01 00:00:00,Unknown,Bronx,123,9.48,34.0,4182.0
2015-09-01 00:00:00,N/A,Staten Island,5,21.55,89.14,445.7
2015-10-01 00:00:00,Manhattan,Brooklyn,400916,13.5,26.89,10778808.44
2015-10-01 00:00:00,Brooklyn,Bronx,455,14.93,51.59,23473.25
2015-10-01 00:00:00,N/A,Bronx,18,6.9,40.76,733.7
2015-10-01 00:00:00,Bronx,Brooklyn,107,14.38,52.24,5589.43
2016-01-01 00:00:00,Manhattan,Manhattan,9079850,3.62,12.05,109401508.5
2016-02-01 00:00:00,Manhattan,Manhattan,9526910,3.07,12.14,115695946.7
2016-02-01 00:00:00,Staten Island,Staten Island,454,3.0,15.41,6995.26
2016-02-01 00:00:00,Bronx,Brooklyn,104,15.61,51.88,5395.49
2016-02-01 00:00:00,Staten Island,N/A,5,45.13,136.4,682.0
2016-03-01 00:00:00,Bronx,Manhattan,3414,3.68,16.7,57015.06
2016-03-01 00:00:00,Brooklyn,Staten Island,105,14.31,59.27,6223.78
2016-03-01 00:00:00,Brooklyn,N/A,170,21.39,109.26,18573.46
2016-03-01 00:00:00,Staten Island,Manhattan,14,13.03,55.54,777.52
2016-04-01 00:00:00,Brooklyn,Queens,13021,7.91,30.08,391659.26
2016-04-01 00:00:00,N/A,Queens,72,16.35,67.53,4861.95
2016-04-01 00:00:00,Unknown,EWR,67,14.52,94.81,6352.58
2016-05-01 00:00:00,Queens,Queens,178096,5.32,21.31,3795315.43
2016-05-01 00:00:00,Bronx,Bronx,5481,2.67,13.45,73708.8
2016-05-01 00:00:00,Manhattan,N/A,12794,14.34,80.65,1031897.2
2016-05-01 00:00:00,Manhattan,Staten Island,1647,18.99,78.86,129875.32
2016-05-01 00:00:00,N/A,Manhattan,303,6.41,33.84,10253.94
2016-06-01 00:00:00,N/A,Manhattan,348,5.7,30.39,10575.28
2016-07-01 00:00:00,Queens,Manhattan,354063,13.88,51.04,18072236.04
2016-07-01 00:00:00,Manhattan,N/A,10877,13.79,78.5,853792.8
2016-07-01 00:00:00,N/A,N/A,2669,6.23,59.61,159100.79
2016-07-01 00:00:00,Manhattan,Staten Island,1374,18.83,78.74,108193.98
2016-07-01 00:00:00,Staten Island,Brooklyn,8,11.95,50.08,400.66
2016-08-01 00:00:00,Queens,Manhattan,331883,13.3,52.16,17311664.18
2016-08-01 00:00:00,Brooklyn,Queens,10096,7.91,29.94,302281.45
2016-08-01 00:00:00,Unknown,Brooklyn,930,6.68,28.39,26403.3
2016-08-01 00:00:00,Staten Island,Staten Island,563,2.54,16.04,9030.0
2016-08-01 00:00:00,Bronx,N/A,147,17.32,86.11,12657.77
2016-09-01 00:00:00,Manhattan,EWR,19769,17.45,94.61,1870365.04
2016-09-01 00:00:00,N/A,Brooklyn,31,11.07,49.94,1548.05
2016-10-01 00:00:00,Manhattan,Brooklyn,338927,35.8,27.46,9308191.23
2016-10-01 00:00:00,Queens,Queens,158683,5.35,21.41,3397363.92
2016-10-01 00:00:00,Brooklyn,Bronx,413,15.64,53.53,22105.93
2016-10-01 00:00:00,N/A,Queens,65,13.0,56.62,3680.16
2016-11-01 00:00:00,Manhattan,N/A,9985,13.75,79.06,789411.23
2016-11-01 00:00:00,Queens,Brooklyn,77616,16.99,45.8,3555149.68
2016-11-01 00:00:00,Manhattan,Staten Island,1487,18.99,79.35,117989.58
2016-11-01 00:00:00,Bronx,Manhattan,2297,3.81,17.78,40843.16
2016-11-01 00:00:00,Unknown,N/A,98,6.51,80.9,7928.07
2016-11-01 00:00:00,Unknown,Staten Island,9,11.75,54.85,493.67
2016-12-01 00:00:00,Manhattan,Brooklyn,313614,6.15,27.67,8678371.18
2016-12-01 00:00:00,Brooklyn,Bronx,332,15.78,52.05,17279.59
2016-12-01 00:00:00,N/A,Bronx,32,9.82,37.35,1195.06
2016-12-01 00:00:00,Unknown,Bronx,136,9.22,37.97,5164.1
2017-01-01 00:00:00,N/A,Queens,62,11.68,57.02,3535.42
2017-01-01 00:00:00,Bronx,Brooklyn,76,16.13,57.39,4361.36
2017-01-01 00:00:00,Brooklyn,EWR,82,18.55,97.08,7960.22
2017-01-01 00:00:00,Unknown,EWR,58,7.47,103.03,5976.01
2017-02-01 00:00:00,Queens,Manhattan,266376,13.21,51.78,13793909.68
2017-02-01 00:00:00,N/A,N/A,1728,5.54,62.33,107704.92
2017-02-01 00:00:00,Brooklyn,N/A,125,23.11,105.59,13199.32
2017-02-01 00:00:00,Brooklyn,Staten Island,55,13.3,60.73,3340.12
2017-03-01 00:00:00,Manhattan,Bronx,50340,8.57,31.14,1567506.53
2017-03-01 00:00:00,Bronx,Queens,227,11.23,44.63,10131.94
2017-03-01 00:00:00,Brooklyn,Bronx,364,15.53,52.28,19029.77
2017-03-01 00:00:00,Queens,Unknown,365,11.67,48.04,17534.38
